sampling_seed,model_seed,arm,gen,accuracy,macro_f1,worst_class_recall,ece_scaled,temperature,train_size,pcf1_tree_cover,pcrec_tree_cover,pcf1_shrubland,pcrec_shrubland,pcf1_grassland,pcrec_grassland,pcf1_cropland,pcrec_cropland,pcf1_built_up,pcrec_built_up,pcf1_bare_sparse_vegetation,pcrec_bare_sparse_vegetation,pcf1_permanent_water,pcrec_permanent_water,pcf1_snow_and_ice,pcrec_snow_and_ice,pcf1_herbaceous_wetland,pcrec_herbaceous_wetland,pcf1_moss_lichen,pcrec_moss_lichen,worst_class_name
123,42,B,7,0.72935,0.7186021702223802,0.3304,0.00613532283902168,0.8987011340591646,80000,0.6875031254688203,0.6874,0.4644179558711641,0.4578,0.4033449307208692,0.3304,0.7502145147450662,0.8306,0.8147641208139429,0.8929,0.5497327445967929,0.4731,0.863478654397345,0.8586,0.964164841728051,0.9686,0.7642004341534009,0.8449,0.9242003797283482,0.9492,grassland
123,42,C,7,0.59302,0.5776448286619755,0.1545,0.011556912306845185,4.202649267829534,10000,0.6103257529194838,0.5958,0.35630108344421213,0.3749,0.21443442054129078,0.1545,0.6356251418198321,0.7003,0.7430484266904709,0.8324,0.41656358602815574,0.3536,0.7876162819313876,0.8001,0.7615753060138372,0.7155,0.5684356161676055,0.5752,0.682522671063479,0.8279,grassland
123,42,D,7,0.64491,0.6298263938983435,0.1928,0.035196472654044623,2.116529409965085,80000,0.6354742231459422,0.6268,0.3857484457197513,0.4033,0.259348937315039,0.1928,0.6842469865607537,0.7408,0.7704699181203275,0.8657,0.46042069490830256,0.3929,0.8077547606160508,0.8208,0.8727940426400081,0.8556,0.6331424133579264,0.6522,0.7888635165993325,0.8982,grassland
123,42,A,8,0.65154,0.6396170502808953,0.2323,0.005547858031243094,1.0930667614029825,10000,0.642750229346724,0.6656,0.38670013832675854,0.3774,0.2906474820143885,0.2323,0.6886779474480671,0.7509,0.7719633829758163,0.8475,0.48029163818637505,0.4216,0.8099794599468965,0.8084,0.8720052676898141,0.8608,0.6503039233744704,0.7061,0.8028510334996436,0.8448,grassland
123,42,B,8,0.73501,0.7243677096269229,0.3239,0.005502172999978043,0.8982780730340119,90000,0.6914883124568498,0.7011,0.46864620030196275,0.4656,0.40976658865203364,0.3239,0.7531582295737526,0.8287,0.8171619579651083,0.8923,0.568738229755179,0.5134,0.8651595478643593,0.8649,0.9662619426751592,0.9709,0.7786309888349743,0.8264,0.9246650981898498,0.9629,grassland
123,42,C,8,0.58965,0.5735419283917789,0.1473,0.012445240978747604,4.171870583502499,10000,0.6090660176452692,0.6006,0.3526666666666667,0.3703,0.20627363114409747,0.1473,0.6331363615859985,0.7018,0.7406911331368872,0.8295,0.41380943921359625,0.3494,0.7858193586348926,0.8013,0.7592641679478344,0.7161,0.5595124162595074,0.5554,0.6751800916830386,0.8248,grassland
123,42,D,8,0.64579,0.6305746180578384,0.1928,0.03579503668010234,2.17468305523704,90000,0.6371902478017586,0.6377,0.3840843720038351,0.4006,0.2603822000135053,0.1928,0.6847184741343822,0.7485,0.7721869693448923,0.864,0.4604367639225898,0.389,0.8079790648299018,0.8182,0.8745017884517118,0.8557,0.6337102541799555,0.6557,0.7905560458958517,0.8957,grassland
123,42,A,9,0.64666,0.6351410385310079,0.2335,0.006195211593657722,1.0647782519707407,10000,0.64614054469475,0.6726,0.36825530128070544,0.3508,0.2863976450386361,0.2335,0.6838464038631192,0.7364,0.77644987956272,0.8381,0.47693817468105987,0.4374,0.8107629494810369,0.8241,0.8694954358511385,0.8668,0.632722463631211,0.6698,0.8004015872257015,0.8371,grassland
123,42,B,9,0.72724,0.7163269887822847,0.3363,0.0055881895554065865,0.9100621598202009,100000,0.686723023371457,0.6905,0.44818583835047154,0.4206,0.4074388175430094,0.3363,0.7486841503043618,0.8179,0.8130223160988154,0.8853,0.5573645104895105,0.5101,0.8619645604804685,0.8683,0.9630185657809138,0.9622,0.7630848899574626,0.8252,0.9137832154463774,0.956,grassland
123,42,C,9,0.58607,0.5686728880302668,0.1309,0.014225805439651027,4.047777783721189,10000,0.604392804362228,0.593,0.3539117798715605,0.3775,0.1896551724137931,0.1309,0.6323976399070267,0.7074,0.7401532464040865,0.8259,0.4058767319636885,0.3398,0.783673071296206,0.8035,0.7536001694197374,0.7117,0.5544683626875407,0.5525,0.6685999019768012,0.8185,grassland
123,42,D,9,0.64237,0.6267544952743306,0.1897,0.02240381824880838,2.1763367587015443,100000,0.6377724209179908,0.6482,0.38033232921970656,0.3914,0.25619555675602673,0.1897,0.6833271167474823,0.7328,0.7669179600886918,0.8647,0.4572569281352748,0.3894,0.8052278623525381,0.8225,0.8669945691156881,0.8461,0.6280822917173289,0.6457,0.7854379176925783,0.8932,grassland
256,42,A,0,0.65457,0.6402013019062791,0.2282,0.004951984353363509,1.0169358922922036,10000,0.6518343892736114,0.6636,0.3727695468800692,0.3447,0.2889522000633112,0.2282,0.6915728743024685,0.7312,0.7754607829947531,0.8646,0.4744150861836062,0.439,0.8104779591437787,0.8292,0.8734045194934195,0.8793,0.6508122278919526,0.6951,0.8123134328358209,0.8708,grassland
256,42,B,0,0.65457,0.6402013019062791,0.2282,0.004951984353363509,1.0169358922922036,10000,0.6518343892736114,0.6636,0.3727695468800692,0.3447,0.2889522000633112,0.2282,0.6915728743024685,0.7312,0.7754607829947531,0.8646,0.4744150861836062,0.439,0.8104779591437787,0.8292,0.8734045194934195,0.8793,0.6508122278919526,0.6951,0.8123134328358209,0.8708,grassland
256,42,C,0,0.65457,0.6402013019062791,0.2282,0.004951984353363509,1.0169358922922036,10000,0.6518343892736114,0.6636,0.3727695468800692,0.3447,0.2889522000633112,0.2282,0.6915728743024685,0.7312,0.7754607829947531,0.8646,0.4744150861836062,0.439,0.8104779591437787,0.8292,0.8734045194934195,0.8793,0.6508122278919526,0.6951,0.8123134328358209,0.8708,grassland
256,42,D,0,0.65457,0.6402013019062791,0.2282,0.004951984353363509,1.0169358922922036,10000,0.6518343892736114,0.6636,0.3727695468800692,0.3447,0.2889522000633112,0.2282,0.6915728743024685,0.7312,0.7754607829947531,0.8646,0.4744150861836062,0.439,0.8104779591437787,0.8292,0.8734045194934195,0.8793,0.6508122278919526,0.6951,0.8123134328358209,0.8708,grassland
256,42,A,1,0.64074,0.6269400573733497,0.2277,0.005253370871692888,0.9602146830726147,10000,0.649250936329588,0.6934,0.36542786762343366,0.3412,0.28354398854367724,0.2277,0.6835478586473204,0.7302,0.7715019255455713,0.8414,0.46015308419630796,0.4088,0.8053280710409472,0.8162,0.8422415940224159,0.8454,0.6317196600782966,0.6616,0.7766855877059393,0.8415,grassland
256,42,B,1,0.67666,0.6639720172811747,0.2549,0.004640138579308999,0.9936865161297979,20000,0.6635173703375652,0.6742,0.39612869474234896,0.3786,0.3134915754519739,0.2549,0.7137361606305123,0.7607,0.7920664799595978,0.8626,0.5014377350143774,0.4534,0.8235064046152342,0.8422,0.9132105604631432,0.9149,0.6789706511915521,0.7137,0.843654540405443,0.9114,grassland
256,42,C,1,0.63514,0.6195297782854506,0.1966,0.009349397673010813,2.90301598922541,10000,0.640085786703061,0.6566,0.36487773896475073,0.3447,0.26060445387062564,0.1966,0.6663859255100131,0.7121,0.7581204947939841,0.8519,0.4553114158268627,0.4134,0.7963747414047877,0.8084,0.8491816447434481,0.8457,0.6246714232069095,0.6654,0.7796841578300642,0.8566,grassland
256,42,D,1,0.64666,0.6305354188226654,0.1914,0.020126489382684215,1.3482250354053225,20000,0.6471407260069617,0.6507,0.38042579578338154,0.3681,0.25842165665294,0.1914,0.6808937528499772,0.7466,0.7715808807059983,0.8612,0.4633269684376053,0.4125,0.8050190189201205,0.8148,0.8619664365267349,0.8552,0.6425109623817217,0.696,0.7940679899612137,0.8701,grassland
256,42,A,2,0.65151,0.6391950521889609,0.2483,0.004120463845580801,1.0240957521466916,10000,0.6519607843137255,0.6783,0.36508526802316316,0.3436,0.300678130297893,0.2483,0.6859415204678363,0.7331,0.7785438499724214,0.8469,0.4795536959553696,0.4298,0.8115069574657061,0.8223,0.8719530394985574,0.8764,0.644395730080061,0.6761,0.8023315458148753,0.8603,grassland
256,42,B,2,0.68782,0.6759149345825166,0.291,0.0064304793052375325,0.9469506579967379,30000,0.6688134753529849,0.675,0.4002793896410918,0.3725,0.34694485842026823,0.291,0.7215339770449991,0.7921,0.7954607852109453,0.8692,0.5098371777476255,0.4509,0.8324159622567329,0.8469,0.9254544553965031,0.9342,0.6933553446141147,0.756,0.8650539201399009,0.8904,grassland
256,42,C,2,0.62448,0.6077044809112795,0.1712,0.015254587903022759,3.4687876857691844,10000,0.6345899955992372,0.6489,0.36480132279233196,0.353,0.23612164678298048,0.1712,0.6561363113055492,0.7124,0.7510679957280171,0.8439,0.4515622370561508,0.4025,0.7909610082709728,0.8033,0.8278182274667336,0.8243,0.6088307286763321,0.6467,0.755155335434489,0.8386,grassland
256,42,D,2,0.64895,0.6328977201714056,0.1879,0.030518218263387683,1.5880529293873686,30000,0.6489619977208542,0.6549,0.38722966014418125,0.376,0.2564487511942132,0.1879,0.6814503223446573,0.7452,0.7687047644420762,0.8656,0.4683303491495076,0.4185,0.8062382785509822,0.8168,0.8682777919104554,0.8533,0.6443671639059211,0.7041,0.798968122351207,0.8672,grassland
256,42,A,3,0.67218,0.6628171369419322,0.2971,0.0059414371821284355,1.184322531996675,10000,0.6565043519171959,0.6977,0.384706008353861,0.3592,0.3398341435516157,0.2971,0.6975971127362522,0.7345,0.7891851365915374,0.8421,0.4981424825174825,0.4559,0.8232509983730217,0.8349,0.914535497161232,0.9101,0.6714940864108134,0.6955,0.8529215518063101,0.8948,grassland
256,42,B,3,0.70617,0.694562097734998,0.3071,0.004382967305928479,0.9511935207257171,40000,0.6777274042635285,0.7026,0.42198952879581153,0.403,0.3693325315694528,0.3071,0.738623936094337,0.7767,0.8044682590137135,0.8858,0.5280930284564208,0.4723,0.8416973264655384,0.8579,0.946295840511937,0.9612,0.7259629238305638,0.7558,0.8914301983486761,0.9393,grassland
256,42,C,3,0.62069,0.6029392730747059,0.1534,0.016069439949393246,4.380035460558583,10000,0.6306113515879578,0.6483,0.36164887367829596,0.354,0.21901770416904626,0.1534,0.6541035094906459,0.7185,0.7472057710290778,0.839,0.4518431766214935,0.4051,0.790442267735233,0.7989,0.8236183183031891,0.8174,0.6049264846286042,0.6336,0.7459752735035133,0.8387,grassland
256,42,D,3,0.6469,0.6300918534619718,0.173,0.031441408755928255,1.7566059694497727,40000,0.6468526289804987,0.6551,0.3873136949867015,0.3859,0.2431482782853127,0.173,0.6804275709546628,0.7384,0.7715372566569703,0.862,0.46586799276672697,0.4122,0.8044565486506561,0.8123,0.8651616839536302,0.8508,0.6423464043357472,0.7052,0.7938064750488126,0.8741,grassland
256,42,A,4,0.66089,0.6476571258252324,0.2292,0.010384120791256425,1.023163191157458,10000,0.660751669823547,0.6628,0.3975594749794914,0.3877,0.2933384526780572,0.2292,0.6880200411559453,0.769,0.784328152303872,0.8528,0.4772932670582919,0.4225,0.816631975418773,0.8239,0.8796179944709726,0.875,0.661275415896488,0.7155,0.8177548144668859,0.8705,grassland
256,42,B,4,0.72167,0.711016656780175,0.3371,0.0068283542591333285,0.9248721096686737,50000,0.6842130587499399,0.711,0.43852007347152977,0.4178,0.4022913061638523,0.3371,0.7473853950702604,0.8111,0.8130185652074261,0.8868,0.5416949920688874,0.4781,0.852183320220299,0.8665,0.9597501734906315,0.9681,0.7547152018106374,0.8003,0.9163944815482864,0.9399,grassland
256,42,C,4,0.61644,0.5984583401542938,0.1477,0.018541758861839768,4.26898269483463,10000,0.6287878787878788,0.6474,0.36011813830328954,0.3536,0.2127016129032258,0.1477,0.6452878387008485,0.7073,0.7452027959574373,0.8369,0.4464636266756408,0.398,0.7898095473658174,0.7983,0.815664955199839,0.8102,0.5999716994481392,0.636,0.7405753082008218,0.829,grassland
256,42,D,4,0.64639,0.6298489574167465,0.1768,0.03425361947223544,1.8685068390351387,50000,0.6470501256838681,0.6564,0.38544719555330975,0.3814,0.2459654980523094,0.1768,0.6795921166948649,0.7431,0.7688805570433851,0.8613,0.46450442277160353,0.4096,0.8060263653483992,0.8132,0.8635046515174623,0.8493,0.6435778565584946,0.708,0.7939407849437686,0.8648,grassland
256,42,A,5,0.65501,0.6421747071405889,0.2373,0.012094043117761598,1.0577807232219534,10000,0.6525980297469577,0.6757,0.38560091291042065,0.3717,0.3007985803016859,0.2373,0.6793058839273766,0.7614,0.7772679780129923,0.8555,0.4803966263961705,0.4215,0.8108861137370018,0.8149,0.8747667322338226,0.8672,0.652268225973781,0.6916,0.8078579881656804,0.8533,grassland
256,42,B,5,0.7276,0.7165370849445181,0.326,0.00902233891218899,0.9073998347618651,60000,0.6885579861279527,0.7098,0.44597290769715425,0.4247,0.3987036017856051,0.326,0.7521492591915128,0.8224,0.8157404462216568,0.8976,0.552606475506425,0.4924,0.8573853989813243,0.8585,0.9631327222000797,0.9666,0.7653505755032788,0.8345,0.9257714762301918,0.9435,grassland
256,42,C,5,0.60923,0.59062837612293,0.1396,0.019259717589616775,3.810804489763699,10000,0.6251381879355924,0.6503,0.35408798611819947,0.3469,0.20418312125201113,0.1396,0.6428022598870057,0.7111,0.74162573565202,0.838,0.44021032396675525,0.3893,0.7896456147297565,0.7977,0.7911685404690441,0.7776,0.5957908644771612,0.6313,0.7216311267417531,0.8105,grassland
256,42,D,5,0.64508,0.6283533860033883,0.1745,0.03586376065403223,1.953497993358174,60000,0.6453667761520852,0.6484,0.3861924477477927,0.3871,0.24517035475939586,0.1745,0.6792141020932795,0.7398,0.7656229298237865,0.8668,0.46106133700895935,0.4014,0.8056730529982583,0.8095,0.8622516556291391,0.8463,0.6408929294747738,0.712,0.7920882743464127,0.865,grassland
256,42,A,6,0.67616,0.6664831199158605,0.299,0.007265228072851901,1.2676282793969016,10000,0.6553953257086027,0.659,0.40193236714975844,0.3952,0.3576768945511095,0.299,0.6967630478268776,0.7663,0.7732840929562241,0.8585,0.4939475646836097,0.4305,0.8221339900487511,0.8179,0.9178352655292867,0.9065,0.6857595231442675,0.7363,0.8601031275601175,0.8924,grassland
256,42,B,6,0.72324,0.7130024867451159,0.3385,0.010285645116120583,0.8906390412538838,70000,0.6903819513160498,0.6977,0.444294465787561,0.4279,0.40514661879114305,0.3385,0.7410845793349699,0.8302,0.8133083497097939,0.8898,0.5464990614868324,0.4804,0.8541604533253803,0.8592,0.9602079584083183,0.9604,0.7528306319003993,0.8012,0.9221107973907117,0.9471,grassland
256,42,C,6,0.60125,0.5821353803503516,0.1303,0.013265396371781835,4.0955363522944,10000,0.6230200633579726,0.649,0.34674827850038253,0.3399,0.19459378733572283,0.1303,0.6342937012489291,0.7034,0.7406557521733375,0.8392,0.4314124293785311,0.3818,0.7847014180147793,0.7858,0.7729128973895063,0.7476,0.5873790966287914,0.6255,0.7056363794755641,0.81,grassland
256,42,D,6,0.64592,0.6288603636345946,0.1727,0.03525592860400677,2.0266697306519976,70000,0.6470879066548008,0.6544,0.3821610601427115,0.3749,0.24267547249350102,0.1727,0.6783880786879287,0.7466,0.7686877261963272,0.8602,0.4656406787304809,0.413,0.8048309656981636,0.813,0.8638336529726456,0.8558,0.6409423233143785,0.7101,0.7943557714550081,0.8585,grassland
256,42,A,7,0.65165,0.6393396518694571,0.2459,0.010432516135573387,1.0636349341279092,10000,0.6574198502591668,0.6849,0.3704410517387617,0.3494,0.30339296730413323,0.2459,0.6838238608193987,0.7586,0.7656277827248442,0.8598,0.4750028086731828,0.4228,0.806174606419955,0.7886,0.8793223716990534,0.8824,0.6441287878787879,0.6802,0.8080624311772873,0.8439,grassland
256,42,B,7,0.73517,0.724701123515239,0.3378,0.011128038935661288,0.8858340212247989,80000,0.6947718491710275,0.7103,0.4604783137413863,0.4544,0.41652281134401975,0.3378,0.7545321369712507,0.8241,0.8170073886043244,0.9012,0.562870159453303,0.4942,0.8624787775891342,0.8636,0.9675589610906558,0.9723,0.7811696507877145,0.8355,0.9296211863995731,0.9583,grassland
256,42,C,7,0.59732,0.5782536747889757,0.1245,0.016689394692480552,4.578585746664989,10000,0.6225973265684457,0.6381,0.34891216760676874,0.3464,0.1869650097612254,0.1245,0.6307110029737767,0.6999,0.7362204724409449,0.8415,0.42722074392798504,0.3773,0.7832070203430395,0.7854,0.763060189300842,0.7296,0.5829211385907607,0.6246,0.7007216763759673,0.8059,grassland
256,42,D,7,0.64583,0.6291051548979432,0.1745,0.03775987617701293,2.1010991150752694,80000,0.6465889357479534,0.6516,0.3822195034918693,0.3749,0.24439775910364145,0.1745,0.679392465470564,0.7403,0.7661140172001064,0.8641,0.46734705259048576,0.419,0.8071421525106047,0.8182,0.8646938775510205,0.8474,0.6408985494065754,0.7047,0.7922572359066098,0.8636,grassland
256,42,A,8,0.67152,0.6627062977878222,0.2923,0.007237560195177814,1.303594957966383,10000,0.6561384096967259,0.6523,0.4153959303750919,0.4236,0.34692303127410834,0.2923,0.6929393953296326,0.7552,0.7802024329092766,0.8402,0.4963172804532578,0.438,0.8183100010071508,0.8125,0.9114754098360656,0.9035,0.6681292964750621,0.6852,0.8412317905218514,0.9124,grassland
256,42,B,8,0.73215,0.7204328156068194,0.3122,0.011847337169647218,0.887213056147218,90000,0.6941281314981681,0.701,0.46850851053083487,0.4638,0.40296869958050985,0.3122,0.7496489559269829,0.8275,0.8134314794620138,0.8951,0.561094156211145,0.4964,0.857001239157373,0.8645,0.9627791563275434,0.97,0.7685147159479808,0.8421,0.926253111425643,0.9489,grassland
256,42,C,8,0.59373,0.5749258580587635,0.1234,0.013373294208496807,4.415809250854236,10000,0.6194389069869208,0.637,0.34826270335408716,0.3468,0.18534094322619404,0.1234,0.6283233857840478,0.6948,0.7349761456646386,0.8396,0.42531014558431995,0.3754,0.7846107544141252,0.7821,0.755039899202016,0.7191,0.5802758750117294,0.6184,0.6876798213595569,0.8007,grassland
256,42,D,8,0.64662,0.6294870037536308,0.1713,0.03868678322836757,2.1542591380532032,90000,0.6475295059011802,0.6474,0.3854875283446712,0.3825,0.2424800056621134,0.1713,0.6785810025913681,0.7594,0.7677872643187478,0.8633,0.4658511722731906,0.4113,0.8061807522233815,0.8113,0.8652957603452653,0.8521,0.6419651434060656,0.7017,0.7937119024703241,0.8659,grassland
256,42,A,9,0.65164,0.6400503420845046,0.2464,0.005763133648782978,1.0508558250605917,10000,0.651445818323435,0.6691,0.38110984809341736,0.3688,0.3006527972667927,0.2464,0.6839259530791789,0.7463,0.7757157511890329,0.8318,0.47804604154969116,0.4257,0.8118428883158103,0.8185,0.8783173768540106,0.8853,0.6445284463371453,0.6735,0.7949184998365326,0.851,grassland
256,42,B,9,0.73451,0.7216106725672771,0.3024,0.01294311758890748,0.8580258850794972,100000,0.6964538315204136,0.7139,0.45849224178465076,0.4388,0.39503592423252776,0.3024,0.7531797562928044,0.8468,0.8170915226412513,0.8959,0.5681390457212443,0.5132,0.8597303080061701,0.8639,0.9684885526777216,0.9666,0.7751169577099449,0.8367,0.9243785850860421,0.9669,grassland
256,42,C,9,0.58863,0.5694803527329241,0.1201,0.018503400266468528,4.564928076619423,10000,0.6172623389253586,0.6347,0.34440232499368206,0.3407,0.1808326432281864,0.1201,0.6215789710987871,0.6893,0.7304036969221379,0.8377,0.4203943661971831,0.3731,0.7814904920311802,0.787,0.7459025060801523,0.7054,0.5740590564327624,0.6017,0.6784771314198109,0.7966,grassland
256,42,D,9,0.64634,0.6297582683881028,0.1654,0.03895589260831475,2.2158384391802644,100000,0.6455843042316034,0.64,0.39015077344820837,0.3985,0.23694577752310006,0.1654,0.6813605442176871,0.7512,0.7664553876157971,0.8646,0.46820452376943367,0.4171,0.8084426924804151,0.8101,0.8662446395752501,0.8484,0.6417739496953315,0.7004,0.7924200913242009,0.8677,grassland
