sampling_seed,arm,true_class,pred_class,rate_gen0,rate_gen9,delta,category
42,A,built_up,grassland,0.009499999694526196,0.015699999406933784,0.006199999712407589,none
42,A,built_up,cropland,0.03720000013709068,0.04740000143647194,0.010200001299381256,none
42,A,built_up,bare_sparse_vegetation,0.05209999904036522,0.05730000138282776,0.00520000234246254,persistence
42,A,built_up,permanent_water,0.01080000028014183,0.008200000040233135,-0.0026000002399086952,none
42,A,built_up,snow_and_ice,0.0,0.0,0.0,none
42,A,built_up,herbaceous_wetland,0.003700000001117587,0.003800000064074993,0.00010000006295740604,none
42,A,built_up,moss_lichen,9.999999747378752e-05,0.0,-9.999999747378752e-05,none
42,A,bare_sparse_vegetation,tree_cover,0.03519999980926514,0.03999999910593033,0.004799999296665192,none
42,A,bare_sparse_vegetation,shrubland,0.0706000030040741,0.07519999891519547,0.004599995911121368,persistence
42,A,bare_sparse_vegetation,grassland,0.07329999655485153,0.10300000011920929,0.029700003564357758,none
42,A,bare_sparse_vegetation,cropland,0.07490000128746033,0.07190000265836716,-0.00299999862909317,persistence
42,A,bare_sparse_vegetation,built_up,0.13850000500679016,0.12849999964237213,-0.01000000536441803,persistence
42,A,bare_sparse_vegetation,permanent_water,0.05860000103712082,0.050599999725818634,-0.008000001311302185,persistence
42,A,bare_sparse_vegetation,snow_and_ice,0.03500000014901161,0.032999999821186066,-0.0020000003278255463,none
42,A,bare_sparse_vegetation,herbaceous_wetland,0.04610000178217888,0.043299999088048935,-0.002800002694129944,none
42,A,bare_sparse_vegetation,moss_lichen,0.04610000178217888,0.03550000116229057,-0.010600000619888306,none
42,A,permanent_water,tree_cover,0.014700000174343586,0.013000000268220901,-0.0016999999061226845,none
42,A,permanent_water,shrubland,0.00570000009611249,0.007899999618530273,0.0021999995224177837,none
42,A,permanent_water,grassland,0.0031999999191612005,0.006500000134110451,0.0033000002149492502,none
42,A,permanent_water,cropland,0.013399999588727951,0.016200000420212746,0.0028000008314847946,none
42,A,permanent_water,built_up,0.018799999728798866,0.020099999383091927,0.0012999996542930603,none
42,A,permanent_water,bare_sparse_vegetation,0.02449999935925007,0.022299999371170998,-0.002199999988079071,none
42,A,permanent_water,snow_and_ice,0.014600000344216824,0.014299999922513962,-0.0003000004217028618,none
42,A,permanent_water,herbaceous_wetland,0.07119999825954437,0.07900000363588333,0.007800005376338959,persistence
42,A,permanent_water,moss_lichen,0.0035000001080334187,0.00279999990016222,-0.0007000002078711987,none
42,A,snow_and_ice,tree_cover,0.00930000003427267,0.005499999970197678,-0.003800000064074993,none
42,A,snow_and_ice,shrubland,0.006599999964237213,0.00800000037997961,0.0014000004157423973,none
42,A,snow_and_ice,grassland,0.0010999999940395355,0.009700000286102295,0.00860000029206276,none
42,A,snow_and_ice,cropland,0.0003000000142492354,0.0003000000142492354,0.0,none
42,A,snow_and_ice,built_up,0.0008999999845400453,0.0012000000569969416,0.0003000000724568963,none
42,A,snow_and_ice,bare_sparse_vegetation,0.00430000014603138,0.00800000037997961,0.0037000002339482307,none
42,A,snow_and_ice,permanent_water,0.016100000590085983,0.01769999973475933,0.0015999991446733475,none
42,A,snow_and_ice,herbaceous_wetland,0.03269999846816063,0.02879999950528145,-0.003899998962879181,none
42,A,snow_and_ice,moss_lichen,0.05849999934434891,0.0471000000834465,-0.011399999260902405,persistence
42,A,herbaceous_wetland,tree_cover,0.020800000056624413,0.015399999916553497,-0.005400000140070915,none
42,A,herbaceous_wetland,shrubland,0.03660000115633011,0.05480000004172325,0.018199998885393143,none
42,A,herbaceous_wetland,grassland,0.031099999323487282,0.05209999904036522,0.020999999716877937,none
42,A,herbaceous_wetland,cropland,0.034699998795986176,0.039400000125169754,0.0047000013291835785,none
42,A,herbaceous_wetland,built_up,0.005900000222027302,0.007499999832361937,0.0015999996103346348,none
42,A,herbaceous_wetland,bare_sparse_vegetation,0.018200000748038292,0.019899999722838402,0.0016999989748001099,none
42,A,herbaceous_wetland,permanent_water,0.09080000221729279,0.08060000091791153,-0.010200001299381256,persistence
42,A,herbaceous_wetland,snow_and_ice,0.013899999670684338,0.0142000000923872,0.0003000004217028618,none
42,A,herbaceous_wetland,moss_lichen,0.05530000105500221,0.03480000048875809,-0.020500000566244125,attenuation
42,A,moss_lichen,tree_cover,0.006399999838322401,0.0044999998062849045,-0.0019000000320374966,none
42,A,moss_lichen,shrubland,0.010300000198185444,0.01489999983459711,0.004599999636411667,none
42,A,moss_lichen,grassland,0.0038999998942017555,0.02160000056028366,0.01770000159740448,none
42,A,moss_lichen,cropland,0.001500000013038516,0.0,-0.001500000013038516,none
42,A,moss_lichen,built_up,0.0003000000142492354,0.0,-0.0003000000142492354,none
42,A,moss_lichen,bare_sparse_vegetation,0.004999999888241291,0.007499999832361937,0.0024999999441206455,none
42,A,moss_lichen,permanent_water,0.008999999612569809,0.00860000029206276,-0.00039999932050704956,none
42,A,moss_lichen,snow_and_ice,0.039799999445676804,0.04340000078082085,0.003600001335144043,none
42,A,moss_lichen,herbaceous_wetland,0.04650000110268593,0.05810000002384186,0.01159999892115593,none
42,B,tree_cover,shrubland,0.13740000128746033,0.16099999845027924,0.02359999716281891,none
42,B,tree_cover,grassland,0.028599999845027924,0.0284000001847744,-0.00019999966025352478,none
42,B,tree_cover,cropland,0.02590000070631504,0.02930000051856041,0.003399999812245369,none
42,B,tree_cover,built_up,0.04450000077486038,0.03370000049471855,-0.01080000028014183,none
42,B,tree_cover,bare_sparse_vegetation,0.028599999845027924,0.019700000062584877,-0.008899999782443047,none
42,B,tree_cover,permanent_water,0.008299999870359898,0.005100000184029341,-0.003199999686330557,none
42,B,tree_cover,snow_and_ice,0.007899999618530273,0.0010999999940395355,-0.006799999624490738,none
42,B,tree_cover,herbaceous_wetland,0.02280000038444996,0.01590000092983246,-0.0068999994546175,none
42,B,tree_cover,moss_lichen,0.015599999576807022,0.006099999882280827,-0.009499999694526196,none
42,B,shrubland,tree_cover,0.195700004696846,0.15230000019073486,-0.043400004506111145,attenuation
42,B,shrubland,grassland,0.10849999636411667,0.11029999703168869,0.0018000006675720215,persistence
42,B,shrubland,cropland,0.08510000258684158,0.0794999971985817,-0.005600005388259888,persistence
42,B,shrubland,built_up,0.03790000081062317,0.031099999323487282,-0.006800001487135887,none
42,B,shrubland,bare_sparse_vegetation,0.08879999816417694,0.07509999722242355,-0.013700000941753387,persistence
42,B,shrubland,permanent_water,0.009499999694526196,0.007199999876320362,-0.0022999998182058334,none
42,B,shrubland,snow_and_ice,0.02019999921321869,0.004900000058114529,-0.01529999915510416,none
42,B,shrubland,herbaceous_wetland,0.08739999681711197,0.06719999760389328,-0.02019999921321869,attenuation
42,B,shrubland,moss_lichen,0.050200000405311584,0.013199999928474426,-0.03700000047683716,attenuation
42,B,grassland,tree_cover,0.0835999995470047,0.07209999859333038,-0.011500000953674316,persistence
42,B,grassland,shrubland,0.155799999833107,0.1808999925851822,0.025099992752075195,none
42,B,grassland,cropland,0.1193000003695488,0.11490000039339066,-0.004399999976158142,persistence
42,B,grassland,built_up,0.0494999997317791,0.03929999843239784,-0.010200001299381256,none
42,B,grassland,bare_sparse_vegetation,0.12430000305175781,0.09080000221729279,-0.03350000083446503,attenuation
42,B,grassland,permanent_water,0.01769999973475933,0.01489999983459711,-0.00279999990016222,none
42,B,grassland,snow_and_ice,0.02449999935925007,0.007000000216066837,-0.017499998211860657,none
42,B,grassland,herbaceous_wetland,0.12319999933242798,0.09189999848604202,-0.031300000846385956,attenuation
42,B,grassland,moss_lichen,0.09669999778270721,0.031700000166893005,-0.06499999761581421,attenuation
42,B,cropland,tree_cover,0.020500000566244125,0.016300000250339508,-0.004200000315904617,none
42,B,cropland,shrubland,0.04540000110864639,0.034299999475479126,-0.011100001633167267,none
42,B,cropland,grassland,0.08009999990463257,0.03480000048875809,-0.04529999941587448,attenuation
42,B,cropland,built_up,0.05139999836683273,0.030700000002980232,-0.0206999983638525,attenuation
42,B,cropland,bare_sparse_vegetation,0.03420000150799751,0.017799999564886093,-0.01640000194311142,none
42,B,cropland,permanent_water,0.006099999882280827,0.004999999888241291,-0.0010999999940395355,none
42,B,cropland,snow_and_ice,0.0007999999797903001,0.0,-0.0007999999797903001,none
42,B,cropland,herbaceous_wetland,0.039799999445676804,0.02669999934732914,-0.013100000098347664,none
42,B,cropland,moss_lichen,0.00139999995008111,0.0,-0.00139999995008111,none
42,B,built_up,tree_cover,0.01600000075995922,0.016499999910593033,0.000499999150633812,none
42,B,built_up,shrubland,0.015399999916553497,0.009700000286102295,-0.005699999630451202,none
42,B,built_up,grassland,0.009499999694526196,0.007000000216066837,-0.002499999478459358,none
42,B,built_up,cropland,0.03720000013709068,0.04010000079870224,0.002900000661611557,none
42,B,built_up,bare_sparse_vegetation,0.05209999904036522,0.03400000184774399,-0.01809999719262123,persistence
42,B,built_up,permanent_water,0.01080000028014183,0.0031999999191612005,-0.007600000128149986,none
42,B,built_up,snow_and_ice,0.0,0.0,0.0,none
42,B,built_up,herbaceous_wetland,0.003700000001117587,0.003000000026077032,-0.000699999975040555,none
42,B,built_up,moss_lichen,9.999999747378752e-05,0.0,-9.999999747378752e-05,none
42,B,bare_sparse_vegetation,tree_cover,0.03519999980926514,0.032600000500679016,-0.0025999993085861206,none
42,B,bare_sparse_vegetation,shrubland,0.0706000030040741,0.08349999785423279,0.012899994850158691,persistence
42,B,bare_sparse_vegetation,grassland,0.07329999655485153,0.07980000227689743,0.0065000057220458984,persistence
42,B,bare_sparse_vegetation,cropland,0.07490000128746033,0.07090000063180923,-0.0040000006556510925,persistence
42,B,bare_sparse_vegetation,built_up,0.13850000500679016,0.11890000104904175,-0.019600003957748413,persistence
42,B,bare_sparse_vegetation,permanent_water,0.05860000103712082,0.03849999979138374,-0.020100001245737076,attenuation
42,B,bare_sparse_vegetation,snow_and_ice,0.03500000014901161,0.009399999864399433,-0.025600001215934753,attenuation
42,B,bare_sparse_vegetation,herbaceous_wetland,0.04610000178217888,0.041600000113248825,-0.004500001668930054,none
42,B,bare_sparse_vegetation,moss_lichen,0.04610000178217888,0.021900000050663948,-0.02420000173151493,attenuation
42,B,permanent_water,tree_cover,0.014700000174343586,0.012600000016391277,-0.0021000001579523087,none
42,B,permanent_water,shrubland,0.00570000009611249,0.006000000052154064,0.0002999999560415745,none
42,B,permanent_water,grassland,0.0031999999191612005,0.0052999998442828655,0.002099999925121665,none
42,B,permanent_water,cropland,0.013399999588727951,0.011599999852478504,-0.0017999997362494469,none
42,B,permanent_water,built_up,0.018799999728798866,0.012799999676644802,-0.006000000052154064,none
42,B,permanent_water,bare_sparse_vegetation,0.02449999935925007,0.018400000408291817,-0.006099998950958252,none
42,B,permanent_water,snow_and_ice,0.014600000344216824,0.004399999976158142,-0.010200000368058681,none
42,B,permanent_water,herbaceous_wetland,0.07119999825954437,0.0723000019788742,0.001100003719329834,persistence
42,B,permanent_water,moss_lichen,0.0035000001080334187,0.002099999925121665,-0.0014000001829117537,none
42,B,snow_and_ice,tree_cover,0.00930000003427267,0.002899999963119626,-0.006400000303983688,none
42,B,snow_and_ice,shrubland,0.006599999964237213,0.0052999998442828655,-0.0013000001199543476,none
42,B,snow_and_ice,grassland,0.0010999999940395355,0.002400000113993883,0.0013000001199543476,none
42,B,snow_and_ice,cropland,0.0003000000142492354,0.00039999998989515007,9.999997564591467e-05,none
42,B,snow_and_ice,built_up,0.0008999999845400453,0.0005000000237487257,-0.0003999999607913196,none
42,B,snow_and_ice,bare_sparse_vegetation,0.00430000014603138,0.00139999995008111,-0.0029000001959502697,none
42,B,snow_and_ice,permanent_water,0.016100000590085983,0.00279999990016222,-0.013300000689923763,none
42,B,snow_and_ice,herbaceous_wetland,0.03269999846816063,0.007199999876320362,-0.025499999523162842,attenuation
42,B,snow_and_ice,moss_lichen,0.05849999934434891,0.007600000128149986,-0.05089999735355377,attenuation
42,B,herbaceous_wetland,tree_cover,0.020800000056624413,0.008799999952316284,-0.012000000104308128,none
42,B,herbaceous_wetland,shrubland,0.03660000115633011,0.02810000069439411,-0.008500000461935997,none
42,B,herbaceous_wetland,grassland,0.031099999323487282,0.020500000566244125,-0.010599998757243156,none
42,B,herbaceous_wetland,cropland,0.034699998795986176,0.01590000092983246,-0.018799997866153717,none
42,B,herbaceous_wetland,built_up,0.005900000222027302,0.0017999999690800905,-0.004100000485777855,none
42,B,herbaceous_wetland,bare_sparse_vegetation,0.018200000748038292,0.007799999788403511,-0.010400000959634781,none
42,B,herbaceous_wetland,permanent_water,0.09080000221729279,0.04179999977350235,-0.049000002443790436,attenuation
42,B,herbaceous_wetland,snow_and_ice,0.013899999670684338,0.003000000026077032,-0.010900000110268593,none
42,B,herbaceous_wetland,moss_lichen,0.05530000105500221,0.015300000086426735,-0.03999999910593033,attenuation
42,B,moss_lichen,tree_cover,0.006399999838322401,0.004600000102072954,-0.0017999997362494469,none
42,B,moss_lichen,shrubland,0.010300000198185444,0.006599999964237213,-0.0037000002339482307,none
42,B,moss_lichen,grassland,0.0038999998942017555,0.005900000222027302,0.0020000003278255463,none
42,B,moss_lichen,cropland,0.001500000013038516,0.0,-0.001500000013038516,none
42,B,moss_lichen,built_up,0.0003000000142492354,0.0,-0.0003000000142492354,none
42,B,moss_lichen,bare_sparse_vegetation,0.004999999888241291,0.0019000000320374966,-0.0030999998562037945,none
42,B,moss_lichen,permanent_water,0.008999999612569809,0.0015999999595806003,-0.007399999536573887,none
42,B,moss_lichen,snow_and_ice,0.039799999445676804,0.006200000178068876,-0.03359999880194664,attenuation
42,B,moss_lichen,herbaceous_wetland,0.04650000110268593,0.01640000008046627,-0.030100001022219658,attenuation
42,C,tree_cover,shrubland,0.13740000128746033,0.1695999950170517,0.03219999372959137,none
42,C,tree_cover,grassland,0.028599999845027924,0.016599999740719795,-0.012000000104308128,none
42,C,tree_cover,cropland,0.02590000070631504,0.03370000049471855,0.007799999788403511,none
42,C,tree_cover,built_up,0.04450000077486038,0.05770000070333481,0.013199999928474426,none
42,C,tree_cover,bare_sparse_vegetation,0.028599999845027924,0.02419999986886978,-0.004399999976158142,none
42,C,tree_cover,permanent_water,0.008299999870359898,0.005499999970197678,-0.00279999990016222,none
42,C,tree_cover,snow_and_ice,0.007899999618530273,0.009200000204145908,0.001300000585615635,none
42,C,tree_cover,herbaceous_wetland,0.02280000038444996,0.02410000003874302,0.0012999996542930603,none
42,C,tree_cover,moss_lichen,0.015599999576807022,0.03189999982714653,0.016300000250339508,none
42,C,shrubland,tree_cover,0.195700004696846,0.16779999434947968,-0.027900010347366333,attenuation
42,C,shrubland,grassland,0.10849999636411667,0.07739999890327454,-0.031099997460842133,attenuation
42,C,shrubland,cropland,0.08510000258684158,0.09769999980926514,0.012599997222423553,persistence
42,C,shrubland,built_up,0.03790000081062317,0.05220000073313713,0.014299999922513962,none
42,C,shrubland,bare_sparse_vegetation,0.08879999816417694,0.09160000085830688,0.002800002694129944,persistence
42,C,shrubland,permanent_water,0.009499999694526196,0.008700000122189522,-0.0007999995723366737,none
42,C,shrubland,snow_and_ice,0.02019999921321869,0.02290000021457672,0.0027000010013580322,none
42,C,shrubland,herbaceous_wetland,0.08739999681711197,0.10639999806880951,0.01900000125169754,persistence
42,C,shrubland,moss_lichen,0.050200000405311584,0.07760000228881836,0.027400001883506775,none
42,C,grassland,tree_cover,0.0835999995470047,0.08209999650716782,-0.0015000030398368835,persistence
42,C,grassland,shrubland,0.155799999833107,0.16279999911785126,0.006999999284744263,persistence
42,C,grassland,cropland,0.1193000003695488,0.12780000269412994,0.008500002324581146,persistence
42,C,grassland,built_up,0.0494999997317791,0.05959999933838844,0.010099999606609344,none
42,C,grassland,bare_sparse_vegetation,0.12430000305175781,0.09939999878406525,-0.024900004267692566,attenuation
42,C,grassland,permanent_water,0.01769999973475933,0.015799999237060547,-0.0019000004976987839,none
42,C,grassland,snow_and_ice,0.02449999935925007,0.028699999675154686,0.004200000315904617,none
42,C,grassland,herbaceous_wetland,0.12319999933242798,0.1396999955177307,0.016499996185302734,persistence
42,C,grassland,moss_lichen,0.09669999778270721,0.1306000053882599,0.03390000760555267,none
42,C,cropland,tree_cover,0.020500000566244125,0.020400000736117363,-9.999983012676239e-05,none
42,C,cropland,shrubland,0.04540000110864639,0.053599998354911804,0.008199997246265411,none
42,C,cropland,grassland,0.08009999990463257,0.07609999924898148,-0.0040000006556510925,persistence
42,C,cropland,built_up,0.05139999836683273,0.05590000003576279,0.004500001668930054,persistence
42,C,cropland,bare_sparse_vegetation,0.03420000150799751,0.031599998474121094,-0.002600003033876419,none
42,C,cropland,permanent_water,0.006099999882280827,0.004399999976158142,-0.0016999999061226845,none
42,C,cropland,snow_and_ice,0.0007999999797903001,0.000699999975040555,-0.00010000000474974513,none
42,C,cropland,herbaceous_wetland,0.039799999445676804,0.06989999860525131,0.03009999915957451,none
42,C,cropland,moss_lichen,0.00139999995008111,0.003100000089034438,0.0017000001389533281,none
42,C,built_up,tree_cover,0.01600000075995922,0.02500000037252903,0.008999999612569809,none
42,C,built_up,shrubland,0.015399999916553497,0.018799999728798866,0.003399999812245369,none
42,C,built_up,grassland,0.009499999694526196,0.008200000040233135,-0.0012999996542930603,none
42,C,built_up,cropland,0.03720000013709068,0.06639999896287918,0.029199998825788498,none
42,C,built_up,bare_sparse_vegetation,0.05209999904036522,0.03290000185370445,-0.019199997186660767,persistence
42,C,built_up,permanent_water,0.01080000028014183,0.007000000216066837,-0.003800000064074993,none
42,C,built_up,snow_and_ice,0.0,0.0010000000474974513,0.0010000000474974513,none
42,C,built_up,herbaceous_wetland,0.003700000001117587,0.008299999870359898,0.004599999636411667,none
42,C,built_up,moss_lichen,9.999999747378752e-05,0.00039999998989515007,0.00029999998514540493,none
42,C,bare_sparse_vegetation,tree_cover,0.03519999980926514,0.041200000792741776,0.006000000983476639,none
42,C,bare_sparse_vegetation,shrubland,0.0706000030040741,0.0658000037074089,-0.004799999296665192,persistence
